fullname,shortname,path,k,b,mask,dot,unit,type,records
%d#堆-%d#组-单体电池SOH,单体电池SOH,/BMS数据块/%d/BCMU单体电池SOH/%d/单体电池SOH,1,0,0x7fffffff,0,%,数字数组,1
